video_id,title,published_at,duration_seconds,view_count,like_count,comment_count
DyPzu5cot6s,the little run LMFAO #shorts #dancer #dance #funny,2023-05-24T18:00:09Z,7.0,31004,696,9
tr4rwvG113s,THE WAY SHE GOT OUT OF THE CAR FOR ME??? #shorts #fashion #dress #storytime,2023-05-23T18:00:21Z,17.0,36962,1877,19
Ipk_26dwQM4,POLE DANCING GRWM ft sister lol #shorts #dancer #dance #grwm,2023-05-22T18:00:05Z,51.0,9349,314,5
FLHwqAHUe6c,ballet core but ✨hiking✨ #shorts #ballerina #balletdancer #ballet,2023-05-21T18:00:05Z,8.0,18578,357,18
DZLw6jua6LY,the geier ladies serving LOOKS #shorts #family #fashion #outfit #outfitideas,2023-05-20T18:00:05Z,43.0,11615,420,7
HKkX16jOqXM,anything for the icon herself🤭 #vlog #shorts #mom,2023-05-19T18:00:08Z,40.0,5946,239,4
QjbHvbHaS_M,OUTFIT GRWM: busy day in LA #shorts #fashion #grwm #outfit #outfitideas,2023-05-18T18:00:09Z,25.0,6240,218,0
xOoTUSYc2LE,DIY QUEEN. #shorts #mom #moving #diy,2023-05-17T18:00:23Z,10.0,6346,127,0
iKjd5PkQJUw,my mom doesn't GET ITT👏👏 #shorts #storytime #funny,2023-05-16T18:00:28Z,40.0,7983,375,12
_HNnffiW7Es,so i tell her wait✋woah😳 #shorts #trend #trending,2023-05-15T18:00:26Z,7.0,6195,146,0
jotKd27mgGY,all girls know this feeling... #shorts #fashion #outfit #girl,2023-05-14T18:00:19Z,38.0,5641,250,4
Xz0e5w0veE4,absolutely disgusted🙄🙄 #shorts #fashion #thrifting #thrifthaul,2023-05-13T18:00:10Z,28.0,6948,352,5
3h0HbhAKYxI,recommend to content creators! #shorts #contentcreator,2023-05-12T18:00:03Z,39.0,3376,86,0
P2FwiXzVsqk,DREAM DRESS OMFG #shorts #fashion #fashionstyle #cottagecore #dress,2023-05-11T18:00:10Z,9.0,7614,391,8
P7CqE1zf674,this dress is so cottagecore i love it #shorts #cottagecore #aesthetic,2023-05-10T18:00:11Z,7.0,15419,621,7
maRSeLuvpmg,MODELS DOING BALLET CONTROVERSY‼️ #shorts #ballet #balletdancer,2023-05-09T18:00:17Z,31.0,5324,287,8
peVYCPoPZkg,rate this coachella transition🤭🤭 #shorts #coachella #coachella2023 #transition,2023-05-08T18:00:18Z,10.0,8616,203,3
VLN421PiDzA,check the coachella fit😎 #shorts #coachella #coachella2023,2023-05-07T18:00:12Z,6.0,16132,434,7
YkcUc7SJjXw,WHICH SHOES FOR COACHELLA #coachella #coachella2023 #shorts,2023-05-06T18:00:12Z,9.0,12866,364,18
TwgMY1_Q7jM,GRWM ft post-coachella hangover😅 #shorts #coachella #coachella2023 #grwm #brunch,2023-05-05T18:00:11Z,29.0,6047,210,1
Xv3_7jFEDlw,did i slay the coachella fits or...#shorts #coachella #coachella2023,2023-05-04T18:00:15Z,17.0,8356,369,3
zPVQcKE_2Ms,the PERFECT coachella dress folks #shorts #coachella #coachella2023,2023-05-03T18:00:32Z,14.0,9863,354,0
knsdSYCmdiI,COACHELLA FIT EMERGENCY🚨 #shorts #coachella #coachella2023,2023-05-02T18:00:14Z,9.0,5004,138,16
kYYRKd_kTII,COACHELLA HOTTIES NEVER MISS🥵 #shorts #coachella #coachella2023,2023-05-01T18:00:17Z,6.0,10793,219,4
UcIScSIDAvU,coachella packing is a STRUGGLE. #coachella #coachella2023 #shorts,2023-04-30T18:00:21Z,41.0,6139,208,2
v3s0CtiQ_qw,thoughts on celebrities and ballet-core?🩰 #ballerina #shorts #ballet #balletdancer,2023-04-29T18:00:19Z,26.0,8660,373,9
lMkOh_C3cqg,SIDE EYE at coachella fr #coachella #coachella2023,2023-04-28T18:00:15Z,6.0,8701,274,4
BqamqKo_poU,my comfort necklaces😌 #shorts #necklace #fashion,2023-04-28T18:00:04Z,6.0,7828,215,1
xhofeuNTQxo,like PLS LEAVEEE #shorts #fashion #fashionstyle #dress #relatable,2023-04-27T18:00:31Z,9.0,7091,257,9
dSWrDLWatf0,i bought myself...? #shorts #doll #lookalikes,2023-04-26T18:00:15Z,36.0,5367,297,3
XRuGVSVrd0o,difficulty level: HARD #shorts #ballerina #dancer #ballet #dance,2023-04-25T18:00:11Z,8.0,13737,381,9
89KYagpGnRA,never cooking again smh #shorts #cooking #funny #fail,2023-04-24T18:00:02Z,12.0,9950,354,9
Yah3UGdVgH8,okay but VOGUE‼️ #shorts #vogue #fashion #grammys,2023-04-23T18:00:10Z,7.0,8428,321,1
FRd8y3nVVDs,vintage thrift haul🥰 #shorts #fashion #fashionstyle #thrifting #thrifthaul,2023-04-22T18:00:06Z,10.0,6270,278,2
oeIRaPR7sUI,dancing besties are superior #shorts #dancer #dancechallenge #dance,2023-04-21T18:00:16Z,15.0,16319,520,6
WKRzwVl19Dg,I WENT TO THE GRAMMYS??! #shorts #grammys,2023-04-20T18:00:17Z,38.0,7982,266,4
zIaGUYaRZ9o,AI hates me🥲 #shorts #ai #aifilter #funny,2023-04-19T18:00:31Z,10.0,17811,480,6
97TM-BEaIdM,they're my inspos tbh #shorts #shorthair #hairinspiration #haircut #hairtransformation #hairstyle,2023-04-18T18:00:04Z,9.0,12921,581,5
eH9hibcslsQ,UR SIGN TO TAKE A POLE DANCE CLASS‼️ #shorts #dancer #dance,2023-04-17T18:00:15Z,44.0,12941,752,0
QIipuQyxzKA,solo date in LA☕️🌷 #shorts #selfcare #losangeles,2023-04-16T18:00:18Z,56.0,9563,585,10
Vabxw87Sidc,build an outfit w/ me! #shorts #fashion #outfit #outfitideas #fashionstyle,2023-04-15T18:00:09Z,20.0,8960,340,3
QivmC-QoYeo,THRIFT HAUL!✨ #thrifting #thrifthaul #thriftwithme #fashion #shorts,2023-04-14T18:00:07Z,26.0,23039,1192,0
tdnMlGZ53-k,BALLET SNEAKERS🩰 #ballerina #ballet #fashion #shorts,2023-04-13T18:00:17Z,25.0,14928,543,0
DJwQz-L5bEA,just some light stalking🤗 #shorts #friends #funny #friendship,2023-04-12T18:00:07Z,19.0,14712,621,4
g_OF3iKYEWo,ur new fav dance duo👯‍♀️💃 #dancer #shorts #dance #dancechallenge,2023-04-11T18:00:14Z,12.0,43775,1889,8
u2tE1PjUnJs,dancing our way onto your recommended😋 #shorts #dancer #dancechallenge,2023-04-10T18:00:20Z,15.0,40457,1697,15
7-9ppyt3wXQ,thrifting outfit🛍 what do we think? #shorts #fashion #fashionstyle #outfit #thrifting,2023-04-09T18:00:02Z,12.0,26486,964,7
s22Ex74Dj2E,respectfully no❤️ #heels #dancer #dance #shorts,2023-04-08T18:00:28Z,11.0,266572,8733,102
f0w0M77VwvQ,this color scheme is EVERYTHINGGG #ballerina #shorts #dancer #ballet #dance,2023-04-07T18:00:14Z,12.0,61902,2972,0
CYSn3lQHTcw,glam for the grammys🤭 #shorts #trending #grammys #fashion #makeup,2023-04-06T18:00:07Z,14.0,54610,2842,19
2USQchswB0M,my first love....🩰 #shorts #ballet #ballerina,2023-04-05T18:00:00Z,17.0,61497,3908,19
limX3Zs0y8U,which one is your fav🤭 #shorts #grammys #photoshoot,2023-04-04T18:00:31Z,9.0,69928,4151,22
r8m6erN8708,CAN WE TALK ABT THIS DRESS. #shorts #grammys #dress #grwm,2023-04-03T18:00:32Z,11.0,39263,2403,11
-P4gXc6u1HI,GRAMMYS GLAM REVEAL! #shorts #grammys #grwm,2023-04-02T18:00:00Z,11.0,22128,1200,5
Ra9ui3mjePY,My hair for the Grammys‼️ #shorts #shorthair #haircut #hairstyle,2023-04-01T18:00:10Z,8.0,23988,1001,6
0mP86MXY0pM,"Which dress for the Grammys?!! DRESS 1, 2, or 3?👗 #shorts #dress #fashion #redcarpet",2023-03-31T18:00:01Z,27.0,68529,4608,27
N6VuHzpppWs,living my DREAM frfr #shorts #grammys #grwm #awardshow,2023-03-30T18:00:14Z,15.0,38084,1729,6
A_5dgTDewoE,pre-GRAMMY's pep talk LOL😁 #shorts #grammys #grwm,2023-03-29T18:00:04Z,49.0,28436,1545,0
EUMfDgVOpWE,absolutely UNREAL. #shorts #grwm #grammys,2023-03-28T18:00:10Z,8.0,33703,1227,8
WOH9A3Ivet0,FIT CHECK: grammy's rehearsal edition🤯 #shorts #grwm #grammys #fashion,2023-03-27T18:00:13Z,13.0,25577,1245,16
R1PWZEG0qw8,I GOT INVITED TO THE GRAMMYS??? #shorts #grammys #grwm #fashion,2023-03-26T18:00:14Z,28.0,21658,1216,5
mk2lCXN9I3g,moving to LA GRWM✨ #shorts #losangeles #moving #grwm,2023-03-25T18:00:29Z,50.0,22151,1064,11
Obd_wv25sXk,when she's ✨stressed✨ #shorts #moving #vlog #storytime,2023-03-24T18:00:11Z,22.0,29774,1549,0
gkbuJ9WQhuA,AUSSIE VS. AMERICAN ACCENTS 🗣 #shorts #aussie #australia #accent,2023-03-23T18:00:30Z,30.0,52870,2720,12
RmXGqgc3cyE,orange soda please🍊😋 #shorts #funny #memes,2023-03-22T18:00:19Z,16.0,30050,1617,6
eAxZropAEgg,time? don't know her💅 #shorts #funny,2023-03-21T18:00:14Z,9.0,41957,1545,41
cWw9LT5KXZo,STYLING SHORT HAIR: dance class edition #shorts #grwm #hairstyle #haircut,2023-03-20T18:00:24Z,47.0,132048,9723,0
LNDjD2iV958,this new trend tho...👀 #shorts #trend #photoshoot,2023-03-19T18:00:11Z,7.0,28635,1023,0
JBladEWeN40,GO TAKE THAT DANCE CLASS‼️ #shorts #dancer #dancechallenge #dancing #dancevideo,2023-03-18T18:00:10Z,25.0,1086395,76521,0
E3kK6R59MV4,this video isn't about mascara. #shorts #trend #trending #dating #relationship,2023-03-17T18:00:04Z,6.0,33123,1069,21
wwQrcoua8kQ,THAT ENDING THO???! #shorts #dancer #dance #dancechallenge,2023-03-16T18:00:23Z,9.0,408491,17819,160
hYa-5BN1MHk,GRWM: style a fit! #shorts #outfit #fashion #ootd,2023-03-15T18:00:17Z,13.0,30683,1087,4
IVX0vwtDXQ4,understood the assignment🤪 #shorts #dancer #dance #dancing,2023-03-14T18:00:13Z,9.0,4608614,263455,1027
KiIsvw7Y7tI,AESTHETIC MORNING ROUTINE🍳 #shorts #aesthetic #morning #morningroutine,2023-03-13T18:00:07Z,15.0,21126,805,6
cEB0QbinXcI,which one do we like better🤔 #shorts #shorthair #haircut #hairstyle,2023-03-12T18:00:27Z,24.0,28021,1137,14
-i_MMGgEO-I,asian pastries are SUPERIOR😋 #shorts #asianfood #asian #lunarnewyear,2023-03-11T19:00:00Z,36.0,18026,1232,9
vft6WIRpA10,GUYS IM FINE I PROMISE😭 #shorts #dancer #ballet #ballerina,2023-03-10T19:00:23Z,18.0,36445,2229,6
3ziqE9HrrC0,PHOTOSHOOT RESULTS (ballet edition)🩰 #shorts #ballet #ballerina,2023-03-09T19:00:03Z,9.0,165253,9452,29
9ksU3bkDDUQ,impulsive haircuts ftw #shorts #haircut #hairtransformation #hairstyle,2023-03-08T19:00:08Z,8.0,33471,1199,4
x2xeEgLg_Es,you NEEDDD these ppl in ur life ASAP. #shorts #inspiration #recommended,2023-03-07T19:00:24Z,51.0,18842,1630,5
kH_s5JRNMvA,PICK A BALLET OUTFIT W/ ME🩰 #shorts #ballerina #ballet #dancer #dance #fashion,2023-03-06T19:00:18Z,44.0,75733,5498,5
3dSiy2Q8_JA,"but hey, ill take it😁😁 #shorts #haircut #hairstyle #emmamyers",2023-03-05T19:00:01Z,7.0,26412,705,24
81lfivF1Xao,just wanted to roast myself dw😭😭 #shorts #roast #ballerina #ballet,2023-03-04T19:00:04Z,23.0,23507,1194,3
Yas0tw1VzdU,balletcore at its ✨finest✨ #shorts #dancer #ballerina #ballet #balletdancer,2023-03-03T19:00:14Z,15.0,33340,1450,5
nXexfhGsSj4,ballet photoshoot GRWM🤭 #shorts #dancer #ballerina #ballet #grwm,2023-03-02T19:00:17Z,55.0,20505,1254,3
XqAKQV1Sy4k,AND I STAND BY IT🫶 #shorts #outfit #fashion,2023-03-01T19:00:13Z,13.0,36631,2136,6
knQQwX2hipo,cringey post reactions😭 #shorts #dancer #ballerina #ballet #dance,2023-02-28T19:00:16Z,60.0,98128,6254,9
TvYryIMej8M,POINTE SHOE SHOPPING🩰✨ #shorts #ballerina #ballet #dancer #dance,2023-02-27T19:00:14Z,60.0,3027209,199057,251
_SkfzgFe68c,dance outfit slay #shorts #dancer #dance #fashion #ballerina #ballet,2023-02-26T19:00:24Z,33.0,19193,755,2
j__web0_dp8,SPOILER ALERT: it gets worse😭 #shorts #dancer #ballerina #ballet #dance,2023-02-25T19:00:17Z,53.0,3809044,259385,441
tQW6BXteG0Y,night routine🩰 #shorts #dancer #dance #ballet #ballerina,2023-02-24T19:00:32Z,9.0,18835,614,9
_RmA_fk2c54,THE JEANS THOOOO #shorts #designer #fashion #outfit #shopping,2023-02-23T19:00:13Z,12.0,13692,353,2
p03ng3XRveo,they keep getting worse😭 #shorts #haircut #hairstyle,2023-02-22T19:00:20Z,35.0,14372,723,17
_2DVfR7WkYI,urban outfitters ballet line??!! #shorts #ballerina #ballet #urbanoutfitters,2023-02-21T19:00:11Z,56.0,428119,27780,49
9U3vqtigUFs,clean with me✨ #shorts #cleaning #satisfying,2023-02-20T19:00:02Z,40.0,6954,347,2
GKA7c-UqHAM,like bffr... #shorts #funny #relatable,2023-02-19T19:00:11Z,5.0,11037,228,0
-Dn-EKmbKEA,U CANT TELL ME IM WRONG‼️ #shorts #funny #relatable,2023-02-18T19:00:00Z,7.0,6893,274,8
YqFYEpGVR8Y,do what u gotta do😌 #shorts #dancer #dance #ballerina #ballet,2023-02-17T19:00:14Z,12.0,121398,3889,40
RttFbH3k-jE,asian genes😁🦵 #shorts #asian,2023-02-16T19:00:09Z,8.0,17489,515,10
b92kYlGIsiw,balletcore frrr #shorts #dancer #fashion #ballerina #ballet,2023-02-15T19:00:16Z,57.0,65806,4432,12
wmx_-mbXSsA,she's high maintenance but we love her🫶 #shorts #bangs #haircut #hairstyle,2023-02-14T19:00:23Z,17.0,37995,1371,20
9MbzjTl8QBc,boba is life🧋 #shorts #boba #milktea,2023-02-13T19:00:05Z,9.0,8385,318,3
G8_nkvqgZio,dance class GRWM💃 #shorts #dancer #dance #ballerina #fashion,2023-02-12T19:00:07Z,45.0,12659,558,12
c9ZePBXol4Q,pls tell me it's not🥲 #shorts #canada #jokes #funny,2023-02-11T19:00:16Z,7.0,9675,262,0
IPArRTA35uo,grwm for BRUNCH😋 #shorts #ootd #grwm,2023-02-10T19:00:13Z,49.0,6551,352,4
zbSZGPIASb8,very funny🫥 #shorts #sister #funny #sisters,2023-02-09T19:00:21Z,6.0,11129,267,1
v6kKMcyRixM,give it up for the outfit👏 #shorts #outfit #fashion #fashionstyle #outfitideas,2023-02-08T19:00:31Z,13.0,9215,1003,9
d0lHIdstujA,passenger princesses RISE👑 #shorts #driving #sister,2023-02-07T19:00:14Z,5.0,12364,251,2
tVeS4FReRV4,✨fancy✨family dinner #shorts #family #dinner #food,2023-02-06T19:00:19Z,35.0,6456,238,0
-b9mGx0zqZo,obsessed with this dress😫 #shorts #fashion #outfit #dress,2023-02-05T19:00:00Z,7.0,9859,271,11
zoKP006EMcw,absolutely TRAGIC. #shorts #dancer #ballet #ballerina,2023-02-04T19:00:35Z,26.0,9900,399,13
Z2NCl-x5nbU,THIS NEW BARBIE THO #shorts #barbie #doll #lookalikes,2023-02-03T19:00:16Z,23.0,7812,503,6
j4_72TePYSA,heartbroken FR😭 #shorts #dress #fashion,2023-02-02T19:00:16Z,6.0,39486,826,10
Kkv1i2LA_WM,mama connie SLAYS🔥 #shorts #fashion #mom #family,2023-02-01T19:00:18Z,8.0,15881,705,8
mdHBrX5S3sE,the AI filter erased my bangs🥲 #shorts #ai #aifilter,2023-01-31T19:00:20Z,6.0,12046,277,0
cH_HqvmxGeQ,these dance fits tho😭👗 #shorts #fashion #dance #dancer,2023-01-30T19:00:21Z,29.0,9396,249,4
eG5dNMvslHE,trying the makeup spatula trick...😅 #shorts #makeup #makeuptrends,2023-01-29T19:00:14Z,28.0,9025,249,6
XmUHrAIJLlE,ballet grwm🩰✨ #shorts #grwm #ballerina #ballet,2023-01-28T19:00:19Z,49.0,198487,17598,24
W-LfLXywgS0,GO TAKE THAT DANCE CLASS‼️👠 #shorts #dancer #dance #motivation,2023-01-27T19:00:12Z,7.0,13053,456,3
PMkaGbH3T9I,DANCE GRWM👠 #shorts #dancer #dance #grwm,2023-01-26T19:00:10Z,39.0,8333,380,6
06UyMhCG7kA,edna haircut✨ #shorts #haircut #hairstyle,2023-01-25T19:00:01Z,7.0,11702,446,9
bOz0vbOTJw8,haircut transition😈💇🏻‍♀️ #shorts #haircut #hairstyle,2023-01-24T19:00:10Z,10.0,14221,416,4
E6B8Wcaq_30,💇🏻‍♀️ the big snip #shorts #haircut #hairtransformation,2023-01-23T19:00:05Z,6.0,6989,255,0
-Yd0ZYZC_oc,ballet trauma lol... #shorts #ballerina #ballet #dancer #dance,2023-01-22T19:00:01Z,12.0,8638,265,0
vH3c3DGj4lE,✨😅🩰 #shorts #dancer #dance #ballerina #ballet,2023-01-21T19:00:21Z,15.0,16547,458,0
Ic0wsq3wrjI,a MOMENT for the DRESS #shorts #grwm #fashion #outfit,2023-01-20T19:00:09Z,41.0,1257861,82493,209
rZm_E7B9518,we love lana #shorts #lanadelrey #lana #dance,2023-01-19T19:00:30Z,9.0,7414,217,4
WOV1VYTezNw,running but ✨ballet✨ #shorts #ballerina #ballet,2023-01-18T19:00:13Z,10.0,16086,574,1
cgh2ARFJ32s,⛸ice skating grwm! #shorts #outfit #winteroutfitideas #outfits,2023-01-17T19:00:11Z,40.0,10286,490,9
ZoLYLCp6uDw,out of pocket fr🥲 #shorts #ballerina #ballet #dancer,2023-01-16T19:00:12Z,14.0,5146,139,0
p0cstm85MQo,i swear it's off😭 #shorts #challenge #tiktokchallenge,2023-01-15T19:00:17Z,9.0,5560,94,0
Vg8lYZgllBQ,oops i blinked #shorts #wednesday #wednesdayaddams #addamsfamily #netflix,2023-01-14T19:00:19Z,21.0,4967,171,3
XKJp4qX0c-I,HELP ME CHOOSE A HAIRCUT 💇🏻‍♀️ #shorts #haircut #style #hairstyle,2023-01-13T19:00:15Z,26.0,4669,129,5
bAcpelJ_RHo,opinions🤔 #shorts #outfit #outfitideas #fashion,2023-01-12T19:00:13Z,11.0,4888,149,6
9MXGj1zi5oY,healing process❤️‍🩹🩰 #shorts #ballerina #ballet #dance,2023-01-11T19:00:06Z,7.0,9311,378,0
ATo2MVsOtfc,not my best look😬 #shorts #crush #relationship #crushes #relationships,2023-01-10T19:00:06Z,9.0,6326,173,1
52_cyQREdwY,RED CARPET GRWM #shorts #grwm #redcarpet #fashion,2023-01-09T19:00:05Z,34.0,5096,201,4
lW_Pze3ChPM,THE look #shorts #sister #sisters #family,2023-01-08T19:00:26Z,16.0,3340,89,1
uwQIc7bGJqM,still a little sad...#shorts #family #lonely #holiday #holidays,2023-01-07T19:00:17Z,7.0,8083,229,4
Zmf_3A7J0TU,that transition tho😉 #shorts #fashion #style #ootd #transition,2023-01-06T19:00:10Z,11.0,7690,217,5
mWUQ6P3dKBU,fashion opposites LOL #shorts #fashion #fashionstyle #outfit,2023-01-05T19:00:16Z,10.0,5617,146,0
_rmehUrxP3I,besties fr👯‍♀️ #shorts #friends #friendship,2023-01-04T19:00:13Z,6.0,6060,137,0
RSTFYc5Xw0o,drop guesses in the comments😈👯‍♀️ #shorts #friends #outfits #fashion,2023-01-03T19:00:11Z,7.0,6565,166,4
OwQsHtHy8Sk,hey mama connie🥰 #shorts #dancer #dance #dancechallenge,2023-01-02T19:00:11Z,13.0,6974,254,3
3ynzrCLPJdY,favorite dance duo💞 #shorts #dancer #dance #mom #dancechallenge,2023-01-01T19:00:02Z,7.0,5193,134,1
VQK7DjiM9B8,RATE THIS MAKEUP LOOK💄✨ #shorts #fairlyoddparents #makeup #makeuptutorial,2022-12-31T19:00:10Z,12.0,4579,227,2
gaEqhjOF99k,trixie tang was an ICON #shorts #fairlyoddparents,2022-12-30T19:00:27Z,10.0,4026,167,3
3tKa39Tm2wU,omg so natural right⁉️🤣 #shorts #funny #filter,2022-12-29T19:00:01Z,13.0,3705,114,0
4F7bcwCFEiM,"thanks bae, but...🥹 #shorts #mentalhealth #relatable #friends",2022-12-28T19:00:01Z,7.0,2693,91,1
kRT_DM8gMIA,CONFIDENCE BOOST FR📈 #shorts #funny #confidence,2022-12-27T19:00:15Z,10.0,2963,78,0
OGAeDUY_FjA,fav audience tbh🐶 #shorts #dancer #dance #dancechallenge #cute,2022-12-26T19:00:11Z,14.0,5135,189,4
dHJw-MbDwlI,fake it till you make it i guess... #shorts #happiness #happy #trending,2022-12-25T19:00:12Z,8.0,3947,120,0
toHFKUQ92BY,thoughts on this outfit?🤔 #shorts #outfit #fashion #ootd,2022-12-24T19:00:14Z,13.0,2767,111,3
MOmvYmWSVE4,HELP ME DECIDE‼️👗 #shorts #fashion #outfit,2022-12-23T19:00:10Z,32.0,4509,141,16
Zw4PCsTFnO0,GRWM: LA HEELS class!👠 #shorts #grwm #dancer #dance #losangeles,2022-12-22T19:00:12Z,30.0,4646,154,6
bU47RXPcaU8,post-breakdown haircut✂️😅 opinions? #shorts #haircut #hairstyle,2022-12-21T19:00:22Z,6.0,2747,68,1
oDkDvewGelo,driving anxiety is so real‼️🚙 #shorts #driving #relatable,2022-12-20T19:00:15Z,7.0,2263,70,1
kVpLPC96eLc,best photoshoot tbh😌📸 #shorts #photography #photoshoot #trend,2022-12-19T19:00:22Z,13.0,3645,155,0
ZzdM6sewrjQ,tough transition🥲 #shorts #ballerina #ballet #dancer #dance,2022-12-18T19:00:19Z,6.0,4373,99,0
466LzaYTe30,GRWM🏃🏻‍♀️do you guys like running? #shorts #running #grwm,2022-12-17T19:00:01Z,38.0,6560,179,2
X8h8WVoWO4U,YAY or NAY on this LOOK👀 #shorts #fashion #outfit,2022-12-16T19:00:23Z,13.0,5380,167,13
tVdFrVMcnZM,I'M COMING BACK FOR YOU🩰‼️ #shorts #ballerina #ballet #dancer,2022-12-15T19:00:17Z,12.0,8540,235,2
liqFGGkNW5U,it's giving ballet princess✨ #shorts #outfit #fashion,2022-12-14T19:00:15Z,6.0,2170,70,1
4NiQeKcELmE,does it match👀 #shorts #trend #trending,2022-12-13T19:00:03Z,9.0,2414,49,1
AThlYaQEdu0,is the puppy purse a look🤔 #shorts #fashion #fashionstyle,2022-12-12T19:00:05Z,9.0,2365,60,5
wBOO8cECVwg,which type of dancer are you💃👀 #shorts #dancer #dance #outfit #fashion,2022-12-11T19:00:29Z,9.0,7224,214,1
FGwZ65jGihA,GRWM: making music!🎶 #shorts #fashion #outfit #ootd,2022-12-10T19:00:04Z,56.0,5712,278,5
aplXj_hwaVo,GO GET URSELF A CUTE DANCE BESTIE 👀👯‍♀️#shorts #dancer #friends #friendship #dancechallenge,2022-12-09T19:00:01Z,16.0,5511,175,0
SaqDdLVKsuY,GRWM: LA dance class edition✨ #shorts #dancer #fashion #outfit,2022-12-08T19:00:07Z,52.0,67024,3439,19
WuDZm0PKar4,can you tell 🤣🕺 #shorts #dancer #dance #dancing #ballerina #ballet,2022-12-07T19:00:10Z,12.0,11590,188,0
Sa83JILDE1s,SQUIRRELS IN MY PANTS‼️🐿 #shorts #funny #dancechallenge,2022-12-06T19:00:16Z,9.0,2212,71,0
ZaGGcw1mlsk,rate the dancer fit🕺 #shorts #dancer #fashion #dance #ballerina,2022-12-05T19:00:17Z,9.0,5446,144,1
bXS29-05E6w,NOBODY MOVE‼️💃 #shorts #dance #dancer #dancechallenge,2022-12-04T19:00:18Z,10.0,9383,195,1
JydJYrV7kxU,the ending omg🩰🦢 #shorts #ballerina #ballet #dance #dancer,2022-12-03T19:00:05Z,18.0,7036,533,5
Tpe5DtUhUI4,when you look taller than you are...🧐 #shorts #height,2022-12-02T19:00:08Z,14.0,6446,149,3
J_wE8OCT1QQ,ballet dancer instincts LMAO✨ #shorts #ballerina #ballet #dancer,2022-12-01T19:00:06Z,16.0,4688,203,1
g4J7RT5gZj0,POV: you're in a casting #shorts #acting #actor #actress,2022-11-30T19:00:21Z,9.0,5167,116,1
KlZpq12zcO8,pls tell me y'all relate🥲 #shorts #crying #sad #relatable,2022-11-29T19:00:07Z,14.0,2173,117,0
KaZDCMkayHI,me and my slipper💞 #shorts #dancer #dance #dancechallenge #ballerina #ballet,2022-11-28T19:00:18Z,8.0,6041,178,3
bkrf5-IrTL8,the insults are NEXT LEVEL😭 #shorts #dancer #dance #ballerina #ballet,2022-11-27T19:00:23Z,19.0,6996,329,1
qZIKX3bDONk,mean girls is too iconic #shorts #meangirls,2022-11-26T19:00:30Z,7.0,8375,224,13
xcctyBUW6KA,why is this dance challenge so hard😭 #shorts #ballerina #dancechallenge #dancer #dance,2022-11-25T19:00:33Z,8.0,9641,253,3
HW4kpTg0dcc,she said COLOR COORDINATION‼️👀 #shorts #fashion #ootd #outfit,2022-11-24T19:00:11Z,6.0,4716,120,0
viYQDcTlAeY,which model walk is your fav🤣 #shorts #modelwalk #model #fashionweek,2022-11-23T19:00:38Z,16.0,6046,170,2
8tC1eoXlYzE,dancing in HEELS in LA👠 #shorts #losangeles #dancer #dance,2022-11-22T19:00:06Z,20.0,5955,255,2
ZExerLl7y6U,LA dance class GRWM‼️ #shorts #dancer #dance #losangeles,2022-11-21T19:00:26Z,33.0,8356,331,4
wu0Y0YoVteY,not a healthy obsession🥲🩰 #shorts #ballerina #ballet #dancer,2022-11-20T19:00:21Z,13.0,8107,386,2
YboD11Hk3j4,who IS she👀 #shorts #video #angles #trend,2022-11-19T19:00:13Z,8.0,8379,124,2
HX8g-YIsr-c,i am ✨obsessed✨ with these SHOES #shorts #shoes #fashion #ballet,2022-11-18T19:00:15Z,6.0,2561,81,0
r7137MyP_Vs,any other guesses👀🩰 #shorts #nutcracker #ballerina #ballet,2022-11-17T19:00:21Z,12.0,7254,101,0
b9c54m5qFaM,the ultimate betrayal😭 #shorts #anime #relationship #relationships,2022-11-16T19:00:26Z,6.0,3866,66,0
fOXGHQyopcQ,ballet but 👠‼️ #shorts #ballet #dance #dancer,2022-11-15T19:00:31Z,12.0,22747,685,14
pLJj8ik466Q,why i quit ballet...🩰 #shorts #dancer #ballerina #ballet,2022-11-14T19:00:22Z,60.0,66715,3150,19
S9TlvTnxj1o,thoughts on this photoshoot?📸 #shorts #photoshoot #photography,2022-11-13T19:00:15Z,7.0,3287,194,2
nSLpcclo6fE,she moved to LA ✈️‼️#shorts #losangeles #moving,2022-11-12T19:00:16Z,14.0,54180,2174,19
7YAOOyLBN1g,my ballet journey...🩰💃 #shorts #dancer #ballet #ballerina,2022-11-11T19:00:02Z,60.0,812486,44883,87
J_AgHfaztjk,little me would be so excited🥰 #shorts #acting #flashback #actor #actress,2022-11-10T19:00:16Z,8.0,2917,87,0
OEqgsgcMAFQ,THRIFT HAUL‼️🛍 #shorts #thrifting #thrifthaul #fashion,2022-11-09T19:00:18Z,35.0,7899,345,2
ScvIcPJdKNA,the song adds ✨flavor✨ #shorts #dance #dancer #funny,2022-11-08T19:00:18Z,8.0,6890,131,2
_ZMbPiYFvFI,just a little out of practice😅🤭 #shorts #ballerina #ballet,2022-11-07T19:00:17Z,16.0,9499,144,4
hhI56bFZOSg,this dress deserves the hype😮‍💨👗 #shorts #fashion #dress #viral,2022-11-06T19:00:26Z,6.0,14909,205,1
Ei08ZRshFDw,comment a fun fact besties🥰 #shorts #funfacts #grwm,2022-11-05T18:00:10Z,35.0,1623,40,0
192Tmq4Yfr4,ig deciding outfits is THAT tiring😭😴 #shorts #outfit #friends #friendship,2022-11-04T18:00:00Z,9.0,4277,139,1
