video_id,title,published_at,date,time,hour,duration_seconds,view_count,like_count,comment_count,engagement_rate,has_hashtags,hashtag_count,has_emojis,emoji_count,clean_title,num_words,sentiment_polarity,sentiment,day_of_week
gvlFsUVgCQ4,twirls for days🩰 #shorts #dance #dancer,2022-09-24 18:00:13+00:00,2022-09-24,18:00:13,18,6.0,1422,53,1,0.0379746835443038,True,3,True,1,twirls for days🩰,6,0.0,neutral,Saturday
GfnvmQiC2Wg,it was only the second date😭 #shorts #dating #relationship,2022-09-25 18:00:12+00:00,2022-09-25,18:00:12,18,8.0,1013,29,0,0.028627838104639685,True,3,True,1,it was only the second date😭,9,0.0,neutral,Sunday
mwfcbI5hrDE,Lily Rose makeup filter...💄 What do we think? #shorts #makeup #makeuplook,2022-09-26 18:00:28+00:00,2022-09-26,18:00:28,18,9.0,1189,27,0,0.022708158116063918,True,3,True,1,Lily Rose makeup filter...💄 What do we think?,11,0.6,positive,Monday
3hkJug1cBO8,🚨FASHION EMERGENCY🚨help me style this CHANEL top🛍 #shorts #fashion #outfit #ootd,2022-09-27 18:00:02+00:00,2022-09-27,18:00:02,18,30.0,4245,116,5,0.02850412249705536,True,4,True,3,🚨FASHION EMERGENCY🚨help me style this CHANEL top🛍,11,0.0,neutral,Tuesday
mY80Ktj8VTM,"cookies are THE best, confirmed🤪 #shorts #food #foodie",2022-09-28 18:00:15+00:00,2022-09-28,18:00:15,18,42.0,3222,90,4,0.029174425822470516,True,3,True,1,"cookies are THE best, confirmed🤪",8,1.0,positive,Wednesday
6hEXbFBMULQ,THIS IS UR SIGN TO GO ON A SELF-DATE‼️ #shorts #selfcare #selflove #fashion,2022-09-29 18:00:02+00:00,2022-09-29,18:00:02,18,8.0,11611,382,5,0.03333046249246404,True,4,True,1,THIS IS UR SIGN TO GO ON A SELF-DATE‼️,13,0.0,neutral,Thursday
PL7X91oRCe0,you NEED a fish eye lens in your life 📸 #shorts #camera,2022-09-30 18:00:11+00:00,2022-09-30,18:00:11,18,15.0,1111,39,0,0.0351035103510351,True,2,True,1,you NEED a fish eye lens in your life 📸,12,0.0,neutral,Friday
z9xh4gzGJOY,too niche? hgtv SLAYED with this one #shorts #hgtv,2022-10-01 18:00:33+00:00,2022-10-01,18:00:33,18,9.0,4477,82,0,0.01831583649765468,True,2,False,0,too niche? hgtv SLAYED with this one,9,0.0,neutral,Saturday
XNi6xzgisP4,thoughts on this BLACKPINK song?🤔🎵 #shorts #blackpink #kpop #pinkvenom,2022-10-02 18:00:09+00:00,2022-10-02,18:00:09,18,7.0,1101,31,3,0.030881017257039057,True,4,True,2,thoughts on this BLACKPINK song?🤔🎵,9,0.0,neutral,Sunday
J1BtPggSopo,excited to see the confidence progress👀 #shorts #dance #dancer,2022-10-03 18:00:05+00:00,2022-10-03,18:00:05,18,10.0,9388,278,2,0.02982530890498509,True,3,True,1,excited to see the confidence progress👀,9,0.375,positive,Monday
Ql5V5qRJTPE,the COLORSSS this is so cool #shorts,2022-10-04 18:00:18+00:00,2022-10-04,18:00:18,18,6.0,2528,38,1,0.015427215189873418,True,1,False,0,the COLORSSS this is so cool,7,0.35,positive,Tuesday
WXmydDefmgQ,DANCER CHALLENGE! what's going on in the back👀🤔 #shorts #flexibility #dancer #dance,2022-10-05 18:00:20+00:00,2022-10-05,18:00:20,18,8.0,8541,192,2,0.02271396791944737,True,4,True,2,DANCER CHALLENGE! what's going on in the back👀🤔,12,0.0,neutral,Wednesday
fRv4HP43FKY,this spotify audio is forever ICONIC #shorts #spotify,2022-10-06 18:00:16+00:00,2022-10-06,18:00:16,18,9.0,1364,37,1,0.02785923753665689,True,2,False,0,this spotify audio is forever ICONIC,8,0.5,positive,Thursday
xVDsp-Xz8fc,GRWM audition version💄🎬 #shorts #grwm #acting #audition,2022-10-07 18:00:32+00:00,2022-10-07,18:00:32,18,22.0,3473,118,1,0.03426432479124676,True,4,True,2,GRWM audition version💄🎬,7,0.0,neutral,Friday
JAgt-3ZTpiw,what an athlete 🤣 #shorts #athletics #sports,2022-10-08 18:00:07+00:00,2022-10-08,18:00:07,18,9.0,8263,161,0,0.019484448747428294,True,3,True,1,what an athlete 🤣,7,0.0,neutral,Saturday
JzPHjTJylFU,sorry to everyone i text😅 #shorts #chat #text,2022-10-09 18:00:06+00:00,2022-10-09,18:00:06,18,6.0,6302,128,2,0.020628371945414153,True,3,True,1,sorry to everyone i text😅,8,-0.5,negative,Sunday
X5TV3jP7OA0,this filter is so scary LOL #shorts #filter #smile,2022-10-10 18:00:11+00:00,2022-10-10,18:00:11,18,10.0,12357,190,4,0.015699603463623858,True,3,False,0,this filter is so scary LOL,9,0.15000000000000002,positive,Monday
JTO-n4kNPLk,intrusive thoughts are WILDD 👀 #shorts #thoughts #fear,2022-10-11 18:00:06+00:00,2022-10-11,18:00:06,18,7.0,8780,199,0,0.02266514806378132,True,3,True,1,intrusive thoughts are WILDD 👀,8,0.0,neutral,Tuesday
320XRkM4YX0,the CONFIDENCE this dance gave me #shorts #dance #dancer #confidence,2022-10-12 18:00:01+00:00,2022-10-12,18:00:01,18,14.0,3269,124,3,0.03884980116243499,True,4,False,0,the CONFIDENCE this dance gave me,10,0.0,neutral,Wednesday
aA4mrpm_7gs,LOVE their music🎧💞 #shorts #music #mosessumney,2022-10-13 18:00:00+00:00,2022-10-13,18:00:00,18,6.0,3781,56,0,0.014810896588204179,True,3,True,2,LOVE their music🎧💞,6,0.5,positive,Thursday
kgwnVMCP3cM,dance challenge fail LOL💃 #shorts #dance #dancer,2022-10-15 18:00:13+00:00,2022-10-15,18:00:13,18,7.0,19576,243,1,0.012464241928892521,True,3,True,1,dance challenge fail LOL💃,7,-0.5,negative,Saturday
GTMRbLn_YA0,fun dance challenge🤪 #shorts #dance #dancer #flexibility #dancechallenge,2022-10-16 18:00:04+00:00,2022-10-16,18:00:04,18,8.0,13809,245,3,0.017959301904555,True,5,True,1,fun dance challenge🤪,8,0.3,positive,Sunday
4KkyMUvt6Bk,✨manifestation✨ at its finest‼️ #shorts #manifestation #love #dating #songwriter,2022-10-17 18:00:04+00:00,2022-10-17,18:00:04,18,7.0,2440,50,0,0.020491803278688523,True,5,True,3,✨manifestation✨ at its finest‼️,9,0.0,neutral,Monday
FUQTF02qjM4,PHOTOGRAPHERS‼️ help a girl out😭 #shorts #photography #photoshoot,2022-10-18 18:00:06+00:00,2022-10-18,18:00:06,18,14.0,2404,74,10,0.03494176372712146,True,3,True,2,PHOTOGRAPHERS‼️ help a girl out😭,8,0.0,neutral,Tuesday
Z3nZlE-y2rU,VINTAGE HAUL😍 i'm in love 🛍 #shorts #vintage #fashion #haul,2022-10-20 18:00:11+00:00,2022-10-20,18:00:11,18,24.0,5697,270,4,0.048095488853782696,True,4,True,2,VINTAGE HAUL😍 i'm in love 🛍,10,0.5,positive,Thursday
-St_FtCORew,IT'S CORN...but contemporary #dance #shorts #corn #dancer #freestyle,2022-10-21 18:00:00+00:00,2022-10-21,18:00:00,18,9.0,3211,117,2,0.03706010588601682,True,5,False,0,IT'S CORN...but contemporary,8,0.16666666666666666,positive,Friday
JG23LcTSn-4,ballet has its own aesthetic LMAO 🩰 #shorts #ballet #ballerina #aesthetic #dancer,2022-10-22 18:00:17+00:00,2022-10-22,18:00:17,18,10.0,7787,245,0,0.03146269423397971,True,5,True,1,ballet has its own aesthetic LMAO 🩰,12,0.6,positive,Saturday
Rl60iN_lg9s,this DANCE 🔥💃 #shorts #dance #dancer #nickiminaj,2022-10-23 18:00:09+00:00,2022-10-23,18:00:09,18,16.0,3440,121,3,0.03604651162790698,True,4,True,2,this DANCE 🔥💃,7,0.0,neutral,Sunday
KnVXoY9J_IY,ballerina meets heels dance 👠 #shorts #dance #dancer #ballet #ballerina,2022-10-24 18:00:07+00:00,2022-10-24,18:00:07,18,8.0,26005,408,2,0.015766198807921555,True,5,True,1,ballerina meets heels dance 👠,10,0.0,neutral,Monday
pbjR3ZYMcus,Does it look like me? 👀 #shorts #emoji,2022-10-25 18:00:31+00:00,2022-10-25,18:00:31,18,10.0,1850,45,0,0.024324324324324326,True,2,True,1,Does it look like me? 👀,8,0.0,neutral,Tuesday
Msw-WFWS65o,seggsy dance🤪 #shorts #dance #dancer,2022-10-26 18:00:09+00:00,2022-10-26,18:00:09,18,13.0,4093,158,3,0.03933545076960664,True,3,True,1,seggsy dance🤪,5,0.0,neutral,Wednesday
yWYDcqnp57g,ur fav sister duo😁 👯‍♀️ #shorts #sister #sisters,2022-10-27 18:00:31+00:00,2022-10-27,18:00:31,18,7.0,17655,365,3,0.020843953554233928,True,3,True,2,ur fav sister duo😁 👯‍♀️,8,0.0,neutral,Thursday
KEL8WW__gXA,BALLETCORE🩰‼️ #shorts #ballet #ballerina #dance #fashion,2022-10-28 18:00:09+00:00,2022-10-28,18:00:09,18,8.0,5229,119,0,0.022757697456492636,True,5,True,2,BALLETCORE🩰‼️,6,0.0,neutral,Friday
5H9NxFeNGr0,this fit is giving goth princess #shorts #fashion #ootd #fitcheck #fit,2022-10-29 18:00:03+00:00,2022-10-29,18:00:03,18,9.0,3282,139,3,0.043266301035953685,True,5,False,0,this fit is giving goth princess,11,0.4,positive,Saturday
i5wdniPfDrI,ballerina out of her comfort zone AHHH #shorts #dance #dancer #ballerina,2022-10-30 18:00:15+00:00,2022-10-30,18:00:15,18,24.0,2567,91,6,0.03778730035060382,True,4,False,0,ballerina out of her comfort zone AHHH,11,0.0,neutral,Sunday
X8Id12nV4DY,this trend really tests the ankle strength LOL #shorts #dance #ballerina,2022-10-31 18:00:13+00:00,2022-10-31,18:00:13,18,10.0,86893,1725,25,0.02013971205965958,True,3,False,0,this trend really tests the ankle strength LOL,11,0.5,positive,Monday
HSLfWTZIIuQ,shoutout to the ex-ballerinas🩰😔 #shorts #ballerina #ballet #dancer,2022-11-01 18:00:16+00:00,2022-11-01,18:00:16,18,9.0,2834,149,1,0.0529287226534933,True,4,True,2,shoutout to the ex-ballerinas🩰😔,8,0.0,neutral,Tuesday
e8RKbxwXNQQ,THIS IS UR SIGN TO DANCE IN THE RAIN‼️☔️ #shorts #maincharacter #friends #rain,2022-11-02 18:00:17+00:00,2022-11-02,18:00:17,18,14.0,95094,3120,56,0.03339853197888405,True,4,True,2,THIS IS UR SIGN TO DANCE IN THE RAIN‼️☔️,13,0.0,neutral,Wednesday
F4I6aXLXAkA,main character moment 🌧 #shorts #maincharacter #memories #friendship,2022-11-03 18:00:04+00:00,2022-11-03,18:00:04,18,9.0,3368,124,1,0.03711401425178147,True,4,True,1,main character moment 🌧,8,0.16666666666666666,positive,Thursday
192Tmq4Yfr4,ig deciding outfits is THAT tiring😭😴 #shorts #outfit #friends #friendship,2022-11-04 18:00:00+00:00,2022-11-04,18:00:00,18,9.0,4284,139,1,0.032679738562091505,True,4,True,2,ig deciding outfits is THAT tiring😭😴,10,0.0,neutral,Friday
Ei08ZRshFDw,comment a fun fact besties🥰 #shorts #funfacts #grwm,2022-11-05 18:00:10+00:00,2022-11-05,18:00:10,18,35.0,1630,40,0,0.024539877300613498,True,3,True,1,comment a fun fact besties🥰,8,0.3,positive,Saturday
hhI56bFZOSg,this dress deserves the hype😮‍💨👗 #shorts #fashion #dress #viral,2022-11-06 19:00:26+00:00,2022-11-06,19:00:26,19,6.0,14915,205,1,0.013811599061347636,True,4,True,2,this dress deserves the hype😮‍💨👗,9,0.0,neutral,Sunday
_ZMbPiYFvFI,just a little out of practice😅🤭 #shorts #ballerina #ballet,2022-11-07 19:00:17+00:00,2022-11-07,19:00:17,19,16.0,9507,144,4,0.01556747659619228,True,3,True,2,just a little out of practice😅🤭,9,-0.1875,negative,Monday
ScvIcPJdKNA,the song adds ✨flavor✨ #shorts #dance #dancer #funny,2022-11-08 19:00:18+00:00,2022-11-08,19:00:18,19,8.0,6899,131,2,0.01927815625452964,True,4,True,2,the song adds ✨flavor✨,8,0.0,neutral,Tuesday
OEqgsgcMAFQ,THRIFT HAUL‼️🛍 #shorts #thrifting #thrifthaul #fashion,2022-11-09 19:00:18+00:00,2022-11-09,19:00:18,19,35.0,7910,345,2,0.0438685208596713,True,4,True,2,THRIFT HAUL‼️🛍,6,0.0,neutral,Wednesday
J_AgHfaztjk,little me would be so excited🥰 #shorts #acting #flashback #actor #actress,2022-11-10 19:00:16+00:00,2022-11-10,19:00:16,19,8.0,2932,87,0,0.029672578444747612,True,5,True,1,little me would be so excited🥰,11,-0.1875,negative,Thursday
7YAOOyLBN1g,my ballet journey...🩰💃 #shorts #dancer #ballet #ballerina,2022-11-11 19:00:02+00:00,2022-11-11,19:00:02,19,60.0,813777,44890,87,0.05526944113682249,True,4,True,2,my ballet journey...🩰💃,7,0.0,neutral,Friday
nSLpcclo6fE,she moved to LA ✈️‼️#shorts #losangeles #moving,2022-11-12 19:00:16+00:00,2022-11-12,19:00:16,19,14.0,54225,2175,19,0.04046104195481789,True,3,True,2,she moved to LA ✈️‼️,7,0.0,neutral,Saturday
S9TlvTnxj1o,thoughts on this photoshoot?📸 #shorts #photoshoot #photography,2022-11-13 19:00:15+00:00,2022-11-13,19:00:15,19,7.0,3302,195,2,0.059660811629315566,True,3,True,1,thoughts on this photoshoot?📸,7,0.0,neutral,Sunday
pLJj8ik466Q,why i quit ballet...🩰 #shorts #dancer #ballerina #ballet,2022-11-14 19:00:22+00:00,2022-11-14,19:00:22,19,60.0,66773,3154,19,0.04751920686505025,True,4,True,1,why i quit ballet...🩰,8,0.0,neutral,Monday
fOXGHQyopcQ,ballet but 👠‼️ #shorts #ballet #dance #dancer,2022-11-15 19:00:31+00:00,2022-11-15,19:00:31,19,12.0,22762,685,14,0.03070907653106054,True,4,True,2,ballet but 👠‼️,7,0.0,neutral,Tuesday
b9c54m5qFaM,the ultimate betrayal😭 #shorts #anime #relationship #relationships,2022-11-16 19:00:26+00:00,2022-11-16,19:00:26,19,6.0,3881,66,0,0.01700592630765267,True,4,True,1,the ultimate betrayal😭,7,0.0,neutral,Wednesday
r7137MyP_Vs,any other guesses👀🩰 #shorts #nutcracker #ballerina #ballet,2022-11-17 19:00:21+00:00,2022-11-17,19:00:21,19,12.0,7274,101,0,0.013885070112730272,True,4,True,2,any other guesses👀🩰,7,-0.125,negative,Thursday
HX8g-YIsr-c,i am ✨obsessed✨ with these SHOES #shorts #shoes #fashion #ballet,2022-11-18 19:00:15+00:00,2022-11-18,19:00:15,19,6.0,2577,81,0,0.03143189755529686,True,4,True,2,i am ✨obsessed✨ with these SHOES,10,0.0,neutral,Friday
YboD11Hk3j4,who IS she👀 #shorts #video #angles #trend,2022-11-19 19:00:13+00:00,2022-11-19,19:00:13,19,8.0,8387,124,2,0.015023250268272326,True,4,True,1,who IS she👀,7,0.0,neutral,Saturday
wu0Y0YoVteY,not a healthy obsession🥲🩰 #shorts #ballerina #ballet #dancer,2022-11-20 19:00:21+00:00,2022-11-20,19:00:21,19,13.0,8115,384,2,0.04756623536660505,True,4,True,2,not a healthy obsession🥲🩰,8,-0.25,negative,Sunday
ZExerLl7y6U,LA dance class GRWM‼️ #shorts #dancer #dance #losangeles,2022-11-21 19:00:26+00:00,2022-11-21,19:00:26,19,33.0,8362,331,4,0.040062186079885195,True,4,True,1,LA dance class GRWM‼️,8,0.0,neutral,Monday
8tC1eoXlYzE,dancing in HEELS in LA👠 #shorts #losangeles #dancer #dance,2022-11-22 19:00:06+00:00,2022-11-22,19:00:06,19,20.0,5976,256,2,0.04317269076305221,True,4,True,1,dancing in HEELS in LA👠,9,0.0,neutral,Tuesday
viYQDcTlAeY,which model walk is your fav🤣 #shorts #modelwalk #model #fashionweek,2022-11-23 19:00:38+00:00,2022-11-23,19:00:38,19,16.0,6055,170,2,0.028406275805119736,True,4,True,1,which model walk is your fav🤣,10,0.0,neutral,Wednesday
HW4kpTg0dcc,she said COLOR COORDINATION‼️👀 #shorts #fashion #ootd #outfit,2022-11-24 19:00:11+00:00,2022-11-24,19:00:11,19,6.0,4724,120,0,0.02540220152413209,True,4,True,2,she said COLOR COORDINATION‼️👀,8,0.0,neutral,Thursday
xcctyBUW6KA,why is this dance challenge so hard😭 #shorts #ballerina #dancechallenge #dancer #dance,2022-11-25 19:00:33+00:00,2022-11-25,19:00:33,19,8.0,9647,253,3,0.026536747175287655,True,5,True,1,why is this dance challenge so hard😭,12,0.0,neutral,Friday
qZIKX3bDONk,mean girls is too iconic #shorts #meangirls,2022-11-26 19:00:30+00:00,2022-11-26,19:00:30,19,7.0,8380,224,13,0.02828162291169451,True,2,False,0,mean girls is too iconic,7,0.09375,positive,Saturday
bkrf5-IrTL8,the insults are NEXT LEVEL😭 #shorts #dancer #dance #ballerina #ballet,2022-11-27 19:00:23+00:00,2022-11-27,19:00:23,19,19.0,7005,329,1,0.047109207708779445,True,5,True,1,the insults are NEXT LEVEL😭,10,0.0,neutral,Sunday
KaZDCMkayHI,me and my slipper💞 #shorts #dancer #dance #dancechallenge #ballerina #ballet,2022-11-28 19:00:18+00:00,2022-11-28,19:00:18,19,8.0,6047,178,3,0.029932197784025137,True,6,True,1,me and my slipper💞,10,0.0,neutral,Monday
KlZpq12zcO8,pls tell me y'all relate🥲 #shorts #crying #sad #relatable,2022-11-29 19:00:07+00:00,2022-11-29,19:00:07,19,14.0,2178,117,0,0.05371900826446281,True,4,True,1,pls tell me y'all relate🥲,9,0.0,neutral,Tuesday
g4J7RT5gZj0,POV: you're in a casting #shorts #acting #actor #actress,2022-11-30 19:00:21+00:00,2022-11-30,19:00:21,19,9.0,5185,116,1,0.02256509161041466,True,4,False,0,POV: you're in a casting,9,0.0,neutral,Wednesday
J_wE8OCT1QQ,ballet dancer instincts LMAO✨ #shorts #ballerina #ballet #dancer,2022-12-01 19:00:06+00:00,2022-12-01,19:00:06,19,16.0,4700,203,1,0.04340425531914894,True,4,True,1,ballet dancer instincts LMAO✨,8,0.0,neutral,Thursday
Tpe5DtUhUI4,when you look taller than you are...🧐 #shorts #height,2022-12-02 19:00:08+00:00,2022-12-02,19:00:08,19,14.0,6457,149,3,0.023540343812916215,True,2,True,1,when you look taller than you are...🧐,9,0.0,neutral,Friday
JydJYrV7kxU,the ending omg🩰🦢 #shorts #ballerina #ballet #dance #dancer,2022-12-03 19:00:05+00:00,2022-12-03,19:00:05,19,18.0,7043,533,5,0.07638790288229448,True,5,True,2,the ending omg🩰🦢,8,0.0,neutral,Saturday
bXS29-05E6w,NOBODY MOVE‼️💃 #shorts #dance #dancer #dancechallenge,2022-12-04 19:00:18+00:00,2022-12-04,19:00:18,19,10.0,9389,195,1,0.020875492597720736,True,4,True,2,NOBODY MOVE‼️💃,6,0.0,neutral,Sunday
ZaGGcw1mlsk,rate the dancer fit🕺 #shorts #dancer #fashion #dance #ballerina,2022-12-05 19:00:17+00:00,2022-12-05,19:00:17,19,9.0,5458,144,1,0.026566507878343717,True,5,True,1,rate the dancer fit🕺,9,0.0,neutral,Monday
Sa83JILDE1s,SQUIRRELS IN MY PANTS‼️🐿 #shorts #funny #dancechallenge,2022-12-06 19:00:16+00:00,2022-12-06,19:00:16,19,9.0,2225,72,0,0.032359550561797755,True,3,True,2,SQUIRRELS IN MY PANTS‼️🐿,7,0.0,neutral,Tuesday
WuDZm0PKar4,can you tell 🤣🕺 #shorts #dancer #dance #dancing #ballerina #ballet,2022-12-07 19:00:10+00:00,2022-12-07,19:00:10,19,12.0,11600,188,0,0.016206896551724137,True,6,True,2,can you tell 🤣🕺,10,0.0,neutral,Wednesday
SaqDdLVKsuY,GRWM: LA dance class edition✨ #shorts #dancer #fashion #outfit,2022-12-08 19:00:07+00:00,2022-12-08,19:00:07,19,52.0,67065,3441,19,0.05159173935733989,True,4,True,1,GRWM: LA dance class edition✨,9,0.0,neutral,Thursday
aplXj_hwaVo,GO GET URSELF A CUTE DANCE BESTIE 👀👯‍♀️#shorts #dancer #friends #friendship #dancechallenge,2022-12-09 19:00:01+00:00,2022-12-09,19:00:01,19,16.0,5516,176,0,0.03190717911530094,True,5,True,2,GO GET URSELF A CUTE DANCE BESTIE 👀👯‍♀️,12,0.5,positive,Friday
FGwZ65jGihA,GRWM: making music!🎶 #shorts #fashion #outfit #ootd,2022-12-10 19:00:04+00:00,2022-12-10,19:00:04,19,56.0,5715,278,5,0.049518810148731406,True,4,True,1,GRWM: making music!🎶,7,0.0,neutral,Saturday
wBOO8cECVwg,which type of dancer are you💃👀 #shorts #dancer #dance #outfit #fashion,2022-12-11 19:00:29+00:00,2022-12-11,19:00:29,19,9.0,7228,214,1,0.029745434421693414,True,5,True,2,which type of dancer are you💃👀,11,0.0,neutral,Sunday
AThlYaQEdu0,is the puppy purse a look🤔 #shorts #fashion #fashionstyle,2022-12-12 19:00:05+00:00,2022-12-12,19:00:05,19,9.0,2369,60,5,0.027437737441958633,True,3,True,1,is the puppy purse a look🤔,9,0.0,neutral,Monday
4NiQeKcELmE,does it match👀 #shorts #trend #trending,2022-12-13 19:00:03+00:00,2022-12-13,19:00:03,19,9.0,2421,49,1,0.020652622883106153,True,3,True,1,does it match👀,6,0.0,neutral,Tuesday
liqFGGkNW5U,it's giving ballet princess✨ #shorts #outfit #fashion,2022-12-14 19:00:15+00:00,2022-12-14,19:00:15,19,6.0,2176,70,1,0.03262867647058824,True,3,True,1,it's giving ballet princess✨,7,0.0,neutral,Wednesday
tVdFrVMcnZM,I'M COMING BACK FOR YOU🩰‼️ #shorts #ballerina #ballet #dancer,2022-12-15 19:00:17+00:00,2022-12-15,19:00:17,19,12.0,8549,235,2,0.02772254064802901,True,4,True,2,I'M COMING BACK FOR YOU🩰‼️,9,0.0,neutral,Thursday
X8h8WVoWO4U,YAY or NAY on this LOOK👀 #shorts #fashion #outfit,2022-12-16 19:00:23+00:00,2022-12-16,19:00:23,19,13.0,5384,167,13,0.033432392273402674,True,3,True,1,YAY or NAY on this LOOK👀,9,0.0,neutral,Friday
466LzaYTe30,GRWM🏃🏻‍♀️do you guys like running? #shorts #running #grwm,2022-12-17 19:00:01+00:00,2022-12-17,19:00:01,19,38.0,6564,179,2,0.02757464960390006,True,3,True,1,GRWM🏃🏻‍♀️do you guys like running?,8,0.0,neutral,Saturday
ZzdM6sewrjQ,tough transition🥲 #shorts #ballerina #ballet #dancer #dance,2022-12-18 19:00:19+00:00,2022-12-18,19:00:19,19,6.0,4382,100,0,0.022820629849383843,True,5,True,1,tough transition🥲,7,-0.3888888888888889,negative,Sunday
kVpLPC96eLc,best photoshoot tbh😌📸 #shorts #photography #photoshoot #trend,2022-12-19 19:00:22+00:00,2022-12-19,19:00:22,19,13.0,3653,155,0,0.04243087872981111,True,4,True,2,best photoshoot tbh😌📸,7,1.0,positive,Monday
oDkDvewGelo,driving anxiety is so real‼️🚙 #shorts #driving #relatable,2022-12-20 19:00:15+00:00,2022-12-20,19:00:15,19,7.0,2273,70,1,0.031236251649802024,True,3,True,2,driving anxiety is so real‼️🚙,8,0.0,neutral,Tuesday
bU47RXPcaU8,post-breakdown haircut✂️😅 opinions? #shorts #haircut #hairstyle,2022-12-21 19:00:22+00:00,2022-12-21,19:00:22,19,6.0,2761,68,1,0.024990945309670408,True,3,True,2,post-breakdown haircut✂️😅 opinions?,6,0.0,neutral,Wednesday
Zw4PCsTFnO0,GRWM: LA HEELS class!👠 #shorts #grwm #dancer #dance #losangeles,2022-12-22 19:00:12+00:00,2022-12-22,19:00:12,19,30.0,4681,154,6,0.034180730613116855,True,5,True,1,GRWM: LA HEELS class!👠,9,0.0,neutral,Thursday
MOmvYmWSVE4,HELP ME DECIDE‼️👗 #shorts #fashion #outfit,2022-12-23 19:00:10+00:00,2022-12-23,19:00:10,19,32.0,4512,141,16,0.03479609929078014,True,3,True,2,HELP ME DECIDE‼️👗,6,0.0,neutral,Friday
toHFKUQ92BY,thoughts on this outfit?🤔 #shorts #outfit #fashion #ootd,2022-12-24 19:00:14+00:00,2022-12-24,19:00:14,19,13.0,2771,111,3,0.04114038253338145,True,4,True,1,thoughts on this outfit?🤔,8,0.0,neutral,Saturday
dHJw-MbDwlI,fake it till you make it i guess... #shorts #happiness #happy #trending,2022-12-25 19:00:12+00:00,2022-12-25,19:00:12,19,8.0,3956,119,0,0.03008088978766431,True,4,False,0,fake it till you make it i guess...,12,-0.5,negative,Sunday
OGAeDUY_FjA,fav audience tbh🐶 #shorts #dancer #dance #dancechallenge #cute,2022-12-26 19:00:11+00:00,2022-12-26,19:00:11,19,14.0,5143,190,4,0.03772117441182189,True,5,True,1,fav audience tbh🐶,8,0.0,neutral,Monday
kRT_DM8gMIA,CONFIDENCE BOOST FR📈 #shorts #funny #confidence,2022-12-27 19:00:15+00:00,2022-12-27,19:00:15,19,10.0,2966,78,0,0.026298044504383007,True,3,True,1,CONFIDENCE BOOST FR📈,6,0.0,neutral,Tuesday
4F7bcwCFEiM,"thanks bae, but...🥹 #shorts #mentalhealth #relatable #friends",2022-12-28 19:00:01+00:00,2022-12-28,19:00:01,19,7.0,2699,91,1,0.03408669877732493,True,4,True,1,"thanks bae, but...🥹",7,0.2,positive,Wednesday
3tKa39Tm2wU,omg so natural right⁉️🤣 #shorts #funny #filter,2022-12-29 19:00:01+00:00,2022-12-29,19:00:01,19,13.0,3719,115,0,0.03092229093842431,True,3,True,2,omg so natural right⁉️🤣,7,0.1,positive,Thursday
gaEqhjOF99k,trixie tang was an ICON #shorts #fairlyoddparents,2022-12-30 19:00:27+00:00,2022-12-30,19:00:27,19,10.0,4085,170,3,0.0423500611995104,True,2,False,0,trixie tang was an ICON,7,0.0,neutral,Friday
VQK7DjiM9B8,RATE THIS MAKEUP LOOK💄✨ #shorts #fairlyoddparents #makeup #makeuptutorial,2022-12-31 19:00:10+00:00,2022-12-31,19:00:10,19,12.0,4588,228,2,0.05013077593722755,True,4,True,2,RATE THIS MAKEUP LOOK💄✨,8,0.0,neutral,Saturday
